AQS Code	CAMS	TCEQ Region	Reg#	EPA Reg	Site Name	Street Address	Urban Area	Latitude	Longitude	Elevation	Timezone	Params	Activation Date	Deactivation Date	Maintained By	Owned By
480612001		HARLINGEN	15	Y	Harlingen Water Works	Harlingen Water Works 	HARLINGEN, TX	26.2061110	-97.7188890	11.0	CENTRAL		01-Feb-1961	31-Dec-1988	TCEQ	TCEQ
480612002		HARLINGEN	15	Y	San Benito	195 Adele Street 	HARLINGEN, TX	26.1351726	-97.6300394	10.1	CENTRAL		01-Jan-1983	01-Feb-2008	TCEQ	TCEQ
480612004	0323, 0667	HARLINGEN	15	Y	Isla Blanca State Park Road	33174 State Park Road 100 	NOT IN AN URBAN AREA	26.0711060	-97.1577264	3.0	CENTRAL	8	01-Aug-2005		University of Texas Rio Grande Valley	TCEQ
480613001		HARLINGEN	15	Y	City Hall	East Mayan &#x28;Fire Station&#x2f;City Hall&#x29; 	NOT IN AN URBAN AREA	26.0750000	-97.2083330	11.0	CENTRAL		01-Jan-1971	31-Dec-1972	TCEQ	TCEQ
480614001		HARLINGEN	15	Y	Water Works	Hwy 77 &amp; Elva St &#x28;Water Works&#x29; 	NOT IN AN URBAN AREA	26.1350000	-97.6333330	12.0	CENTRAL		01-Jan-1969	31-Dec-1981	TCEQ	TCEQ
480650004	0104	AMARILLO	01	N	Pantex 4	SW of FM 293 &amp; FM 2373 Intersection 		35.3359717	-101.5870830	1079.0	CENTRAL	109	27-Aug-2025		TCEQ	TCEQ
480650005	0105	AMARILLO	01	N	Pantex 5	W of FM 293 &amp; FM 2373 Intersection 		35.3529795	-101.5806223	1090.6	CENTRAL	109	27-Aug-2025		TCEQ	TCEQ
480650007	0079	AMARILLO	01	N	Pantex 7	Masterson Pump Station 		35.3827490	-101.5608419	1079.0	CENTRAL	108	28-Aug-2025		TCEQ	TCEQ
480651001		AMARILLO	01	Y	Superfund Site	2000 S Houston 		35.1825000	-101.6219440	0	CENTRAL		09-Sep-1992	26-Jun-1995	US EPA - Region 9	US EPA - Region 9
480710001		HOUSTON	12	Y	Beach City Community Building	FM 2354 at Beach City Community Bldg 	NOT IN AN URBAN AREA	29.6475000	-94.9161110	8.0	CENTRAL		01-Jan-1967	04-Sep-1983	TCEQ	TCEQ
480710002		HOUSTON	12	Y	Mt. Belvieu Fire Station	Mt Belvieu &#x28;Volunteer Fire Station&#x29; 	NOT IN AN URBAN AREA	29.8563890	-94.8958330	5.0	CENTRAL		01-Jan-1967	31-Dec-1975	TCEQ	TCEQ
480710003		HOUSTON	12	Y	Fahring Building	Front St &#x28;Fahring Bldg&#x29; 	NOT IN AN URBAN AREA	29.7677780	-94.6777780	9.0	CENTRAL		01-Jan-1969	31-Dec-1971	TCEQ	TCEQ
480710004		HOUSTON	12	Y	Winnie Municipal Annex	Broadway 2 Block &#x28;Winnie Municipal Annex&#x29; 	NOT IN AN URBAN AREA	29.8183330	-94.3777780	12.0	CENTRAL		01-Jan-1972	31-Dec-1975	TCEQ	TCEQ
480710013	0096, 0638	HOUSTON	12	Y	Smith Point Hawkins Camp	1850 Hawkins Camp Rd 		29.5462647	-94.7869704	0	CENTRAL		06-Sep-2000	18-Sep-2024	TCEQ	TCEQ
480710900	0610	HOUSTON	12	Y	HRM 10 Mont Belvieu	13618 Hatcherville Road 	HOUSTON, TX	29.8788890	-94.9213890	12.0	CENTRAL		01-Aug-1981	06-Dec-2001	Radian Corporation	Radian Corporation
480710901	0611	HOUSTON	12	Y	HRM 11 East Baytown	8620 West Bay Road FM 1405	HOUSTON, TX	29.7658330	-94.9102780	6.0	CENTRAL		01-Aug-1981	05-Dec-2001	Radian Corporation	Radian Corporation
480711606	1606	HOUSTON	12	N	UH Smith Point	450 Old Dutchman Road 		29.5457890	-94.7813860	3.0	CENTRAL		15-Apr-2016	06-Nov-2023	University of Houston	University of Houston
480850001		DALLAS/FORT WORTH	04	Y	SE of Hickory Street &amp; 6th Street Intersection	711 Hickory 		33.1450000	-96.8227780	227.0	CENTRAL		01-Jan-1981	01-Jul-1999	TCEQ	TCEQ
480850002		DALLAS/FORT WORTH	04	Y	Gould Plant	Gould Plant Property Line 	NOT IN AN URBAN AREA	33.1388890	-96.8275000	195.0	CENTRAL		01-Jan-1984	01-Mar-1992	TCEQ	TCEQ
480850003		DALLAS/FORT WORTH	04	Y	Frisco 5th St	7471 South 5th Street 		33.1423361	-96.8246832	198.0	CENTRAL		01-Jan-1984	31-Dec-2018	ALS Environmental (formerly CAS)	TCEQ
480850005	0031, 0680	DALLAS/FORT WORTH	04	Y	Frisco	6590 Hillcrest Road 	DALLAS-FORT WORTH, TX	33.1324135	-96.7864240	232.0	CENTRAL	9	07-May-1992		TCEQ	TCEQ
480850006		DALLAS/FORT WORTH	04	Y	Gould National Battery	Gould National Battery &#x28;South property line&#x29; 		33.1344440	-96.8250000	0	CENTRAL		18-May-1992	30-Dec-1996	TCEQ	TCEQ
480850007		DALLAS/FORT WORTH	04	Y	Frisco 7	6931 Ash Street 		33.1474141	-96.8257693	208.0	CENTRAL		14-Jan-1994	31-Dec-2018	ALS Environmental (formerly CAS)	TCEQ
480850008		DALLAS/FORT WORTH	04	Y	Globe Union Battery	8542 First Street 		33.1475000	-96.8288890	0	CENTRAL		14-Jan-1994	30-Dec-1996	TCEQ	TCEQ
480850009	1010	DALLAS/FORT WORTH	04	Y	Frisco Eubanks	6601 Eubanks 	DALLAS-FORT WORTH, TX	33.1446825	-96.8288002	197.0	CENTRAL	9	15-Jan-1995		ALS Environmental (formerly CAS)	TCEQ
480850010	0068	DALLAS/FORT WORTH	04	Y	Anna	817 N Texas Highway 5 	DALLAS-FORT WORTH, TX	33.3558330	-96.5511110	0	CENTRAL		09-Nov-1999	01-Oct-2004	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
480850029	9998	DALLAS/FORT WORTH	04	Y	Frisco Stonebrook	7202 Stonebrook Parkway 	DALLAS-FORT WORTH, TX	33.1360552	-96.8245014	212.0	CENTRAL	1	07-Jan-2011		ALS Environmental (formerly CAS)	TCEQ
480850085		DALLAS/FORT WORTH	04	Y	Erwin City Park	Erwin City Park 	NOT IN AN URBAN AREA	33.2466670	-96.6566670	0	CENTRAL		01-Jan-1986	31-Dec-1986	TCEQ	TCEQ
480910001		SAN ANTONIO	13	Y	South Seguin Street	380 S Seguin 	NOT IN AN URBAN AREA	29.7002780	-98.1211110	219.0	CENTRAL		01-Jan-1981	31-Dec-1983	TCEQ	TCEQ
480910002		SAN ANTONIO	13	Y	North Central Street	1100 N Central 	NOT IN AN URBAN AREA	29.7213890	-98.1269440	219.0	CENTRAL		01-Jan-1981	27-Dec-1984	TCEQ	TCEQ
480910503	0503	SAN ANTONIO	13	N	Bulverde Elementary	1715 E Ammann Road 	NOT IN AN URBAN AREA	29.7608333	-98.4627778	335.0	CENTRAL	12	27-Aug-2002		Weston Solutions	Alamo Area Council of Governments
480910505	0505	SAN ANTONIO	13	N	City of Garden Ridge	21340 FM 3009 	SAN ANTONIO, TX	29.6391667	-98.2986111	299.0	CENTRAL	81	25-Mar-2003		Weston Solutions	Alamo Area Council of Governments
480911088	1088	SAN ANTONIO	13	N	New Braunfels Oak Run Parkway	3350 Oak Run Parkway 	SAN ANTONIO, TX	29.7112436	-98.1642448	308.0	CENTRAL	9	13-Oct-2019		TCEQ	TCEQ
480971504	1504	DALLAS/FORT WORTH	04	N	Gainesville Doss Street	1112 Doss Street 		33.6331700	-97.1538050	234.0	CENTRAL	90	01-Oct-2013		AECOM (formerly URS Corp)	North Texas Commission
481090001		EL PASO	06	Y	Van Horn City Hall	City Hall 	NOT IN AN URBAN AREA	31.0416670	-104.8333330	1222.0	CENTRAL		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
481090658	0658	EL PASO	06	N	GUADALUPE MOUNTAIN NATIONAL PARK C658	Visitor Center at Pine Springs 	EL PASO, TX-NM	31.8911110	-104.8061110	1681.0	CENTRAL		26-Apr-2006	31-Jan-2007	Dios Dado Environmental	University of Texas at Austin
481095018	5018	EL PASO	06	N	Guadalupe Pass KGDP	Pine Springs 		31.8311110	-104.8144440	1646.0	CENTRAL		01-Aug-2005	21-Dec-2021	National Weather Service	National Weather Service
481130001		DALLAS/FORT WORTH	04	Y	USEPA-481130001	2015 Commerce St 	DALLAS-FORT WORTH, TX	0	0	141.0	CENTRAL		01-Jan-1957	31-Dec-1966	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
481130002		DALLAS/FORT WORTH	04	Y	USEPA-481130002	2108 Young St &#x28;Police Station&#x29; 	DALLAS-FORT WORTH, TX	32.7444440	-96.8736110	142.0	CENTRAL		01-Jan-1968	31-Dec-1981	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
481130003		DALLAS/FORT WORTH	04	Y	West Commerce	716 W Commerce 	DALLAS-FORT WORTH, TX	32.7719440	-96.8361110	126.0	CENTRAL		01-Jan-1971	30-Jun-1980	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130004		DALLAS/FORT WORTH	04	Y	Envoy Court	7161 Envoy Court 	DALLAS-FORT WORTH, TX	32.8138890	-96.8708330	124.0	CENTRAL		01-Jan-1971	31-Dec-1971	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130005		DALLAS/FORT WORTH	04	Y	Chalk Hill	2616 Chalk Hill 	DALLAS-FORT WORTH, TX	32.7736110	-96.9041670	135.0	CENTRAL		01-Jan-1971	31-Dec-1971	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130008		DALLAS/FORT WORTH	04	Y	Mockingbird Lane Fire Station	3333 W Mocking Bird Lane &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.8361110	-96.8361110	146.0	CENTRAL		01-Jan-1971	31-Dec-1980	City of Dallas Ambient Air Program	TCEQ
481130011		DALLAS/FORT WORTH	04	Y	South Akard Street	816 S Akard St 	DALLAS-FORT WORTH, TX	32.7736110	-96.7958330	136.0	CENTRAL		01-Jan-1971	31-Dec-1971	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130012		DALLAS/FORT WORTH	04	Y	McKinney Avenue	1001 McKinney Ave 	DALLAS-FORT WORTH, TX	32.7861110	-96.8055560	131.0	CENTRAL		01-Jan-1971	31-Dec-1971	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130018		DALLAS/FORT WORTH	04	Y	Morrell	3049 Morrell 	DALLAS-FORT WORTH, TX	32.7449810	-96.7818829	130.5	CENTRAL		01-Jan-1969	01-Jun-2016	City of Dallas Ambient Air Program	TCEQ
481130020		DALLAS/FORT WORTH	04	Y	Lancaster	4607 South Lancaster 	DALLAS-FORT WORTH, TX	32.6922220	-96.7925000	152.0	CENTRAL		01-Jan-1969	05-Jul-2002	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130023		DALLAS/FORT WORTH	04	Y	North Hampton Fire Station	3241 N Hampton &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.7805560	-96.8555560	125.0	CENTRAL		01-Jan-1971	30-Jun-1980	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130027		DALLAS/FORT WORTH	04	Y	Prichard Fire Station	8002 Lake June at Prichard &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.7361110	-96.6861110	145.0	CENTRAL		01-Jan-1971	31-Dec-1975	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130028		DALLAS/FORT WORTH	04	Y	East Northwest Highway	10480 E Northwest Hwy 	DALLAS-FORT WORTH, TX	32.8638890	-96.7027780	157.0	CENTRAL		01-Jan-1971	31-Dec-1980	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130029		DALLAS/FORT WORTH	04	Y	N of Douglas &amp; Berkshire Intersection	8401 Douglas Ave 	DALLAS-FORT WORTH, TX	32.8650000	-96.8086110	175.0	CENTRAL		01-Jan-1971	30-Jun-1998	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130035		DALLAS/FORT WORTH	04	Y	Coit	12200 Coit Road 	DALLAS-FORT WORTH, TX	32.9166670	-96.7686110	168.0	CENTRAL		01-Jan-1971	26-Dec-2008	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130036		DALLAS/FORT WORTH	04	Y	Frank	4114 Frank 	DALLAS-FORT WORTH, TX	32.7722220	-96.7472220	128.0	CENTRAL		01-Jan-1971	31-Dec-1974	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130038		DALLAS/FORT WORTH	04	Y	John West Road Fire Station	1407 John West Rd &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.8069440	-96.6958330	144.0	CENTRAL		01-Jan-1971	31-Dec-1988	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130039		DALLAS/FORT WORTH	04	Y	Brewer	2666 Brewer &#x28;E of Harry Hines Blvd&#x29; 	DALLAS-FORT WORTH, TX	32.8722220	-96.8875000	134.0	CENTRAL		01-Jan-1971	31-Dec-1981	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130040		DALLAS/FORT WORTH	04	Y	Cockrell Hill Fire Station	2504 Cockrell Hill Rd &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.7194440	-96.8902780	186.0	CENTRAL		01-Jan-1971	31-Dec-1980	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130042		DALLAS/FORT WORTH	04	Y	Belmont	6045 Belmont &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.8166670	-96.7500000	186.0	CENTRAL		01-Jan-1973	31-Dec-1981	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130044		DALLAS/FORT WORTH	04	Y	West Mockingbird	1500 West Mockingbird 	DALLAS-FORT WORTH, TX	32.8258330	-96.8638890	125.0	CENTRAL		01-Jan-1972	31-Dec-1988	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130045	0005	DALLAS/FORT WORTH	04	Y	Dallas North C5	12532 Nuestra Drive 	DALLAS-FORT WORTH, TX	32.9197220	-96.8080560	195.0	CENTRAL		01-Jan-1973	03-Nov-1998	TCEQ	TCEQ
481130046		DALLAS/FORT WORTH	04	Y	Dallas Martin Luther King	2922 Martin Luther King Boulevard 	DALLAS-FORT WORTH, TX	32.7702780	-96.7658330	137.0	CENTRAL		01-Jan-1974	31-Dec-1999	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130047		DALLAS/FORT WORTH	04	Y	Live Oak &amp; Pearl	2221 Live Oak at Pearl St 	DALLAS-FORT WORTH, TX	32.7850000	-96.7936110	156.0	CENTRAL		01-Jan-1977	31-Dec-1981	TCEQ	TCEQ
481130048		DALLAS/FORT WORTH	04	Y	Chalk Hill 2	2611 Chalk Hill 	DALLAS-FORT WORTH, TX	32.7736110	-96.9041670	141.0	CENTRAL		01-Jan-1977	31-Dec-1980	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130049		DALLAS/FORT WORTH	04	Y	Fish Trap Road	3345 Fish Trap Road 	DALLAS-FORT WORTH, TX	32.7836110	-96.8611110	130.0	CENTRAL		01-Jan-1979	31-Dec-1988	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130050	0312	DALLAS/FORT WORTH	04	Y	Convention Center	717 South Akard 	DALLAS-FORT WORTH, TX	32.7742515	-96.7976883	144.5	CENTRAL	10	01-Jan-1979		City of Dallas Ambient Air Program	TCEQ
481130051		DALLAS/FORT WORTH	04	Y	Pavahoe Pump Station	Bataan at Canada &#x28;Pavahoe Pump Station&#x29; 	DALLAS-FORT WORTH, TX	32.7847220	-96.8333330	125.0	CENTRAL		01-Jan-1979	31-Dec-1979	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130052		DALLAS/FORT WORTH	04	Y	West Illinois	4230 W Illinois at Cockrell Hill 	DALLAS-FORT WORTH, TX	32.7194440	-96.8908330	139.0	CENTRAL		01-Jan-1980	31-Dec-1987	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130053		DALLAS/FORT WORTH	04	Y	Dallas Ervay	400 North Ervay at Bryan 	DALLAS-FORT WORTH, TX	32.7833330	-96.7972220	139.0	CENTRAL		30-Jan-1981	01-Nov-1998	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130055		DALLAS/FORT WORTH	04	Y	Bonnie View	10501 Bonnie View 	DALLAS-FORT WORTH, TX	32.6163890	-96.7569440	132.0	CENTRAL		01-Jan-1982	01-Aug-1994	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130056		DALLAS/FORT WORTH	04	Y	Dallas-481130056	1020 Sargent Rd &#x28;Waste Water Treatment&#x29; 	DALLAS-FORT WORTH, TX	32.7352780	-96.7741670	132.0	CENTRAL		01-Jan-1981	28-Mar-1987	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130057	0134	DALLAS/FORT WORTH	04	Y	Boy&#x27;s Club	3004 N Westmoreland 	DALLAS-FORT WORTH, TX	32.7791925	-96.8732943	134.0	CENTRAL		01-Jan-1982	29-Feb-2008	TCEQ	TCEQ
481130058		DALLAS/FORT WORTH	04	Y	B.T. Johnson	3315 Toronto St &#x28;B T Johnson&#x29; 	DALLAS-FORT WORTH, TX	32.7797220	-96.8744440	132.0	CENTRAL		01-Jan-1982	31-Dec-1983	City of Dallas Ambient Air Program	TCEQ
481130059		DALLAS/FORT WORTH	04	Y	Commerce Drive	3111 Commerce Drive 	DALLAS-FORT WORTH, TX	32.7755560	-96.8708330	132.0	CENTRAL		01-Jan-1982	31-Dec-1986	TCEQ	TCEQ
481130060		DALLAS/FORT WORTH	04	Y	Pontiac &amp; Sargent	Pontiac St &amp; Sargent Rd 	DALLAS-FORT WORTH, TX	32.7361110	-96.7816670	132.0	CENTRAL		01-Jan-1982	31-Dec-1990	TCEQ	TCEQ
481130061	9997	DALLAS/FORT WORTH	04	Y	Earhart	3434 Bickers &#x28;Earhart Elem School&#x29; 	DALLAS-FORT WORTH, TX	32.7844853	-96.8741447	125.2	CENTRAL	1	01-Jan-2009		City of Dallas Ambient Air Program	TCEQ
481130063		DALLAS/FORT WORTH	04	Y	St. Germain	2310 St Germain 	DALLAS-FORT WORTH, TX	32.7738890	-96.8775000	137.0	CENTRAL		01-Jan-1983	31-Dec-1986	TCEQ	TCEQ
481130064		DALLAS/FORT WORTH	04	Y	Sargent Road	1350 Sargent Road 	DALLAS-FORT WORTH, TX	32.7377780	-96.7797220	134.0	CENTRAL		01-Jan-1983	31-Dec-1994	City of Dallas Ambient Air Program	TCEQ
481130065		DALLAS/FORT WORTH	04	Y	Rector Street	2828 Rector Street 	DALLAS-FORT WORTH, TX	32.7375000	-96.7822220	134.0	CENTRAL		01-Jan-1983	31-Dec-1994	City of Dallas Ambient Air Program	TCEQ
481130066		DALLAS/FORT WORTH	04	Y	NOLEN	1104 Nolen Street 	DALLAS-FORT WORTH, TX	32.7397220	-96.7827780	134.0	CENTRAL		01-Jan-1983	30-Sep-2004	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481130067		DALLAS/FORT WORTH	04	Y	Toronto Street	3417 Toronto Street 	DALLAS-FORT WORTH, TX	32.7797220	-96.8755560	134.0	CENTRAL		01-Jan-1984	31-Dec-1989	City of Dallas Ambient Air Program	TCEQ
481130068		DALLAS/FORT WORTH	04	Y	La Reunion Parkway	3488 La Reunion Parkway 	DALLAS-FORT WORTH, TX	32.7691670	-96.8775000	159.0	CENTRAL		01-Jan-1985	31-Dec-1987	City of Dallas Ambient Air Program	TCEQ
481130069	0060, 0060, 0161, 0401, 3002	DALLAS/FORT WORTH	04	Y	Dallas Hinton	1415 Hinton Street 	DALLAS-FORT WORTH, TX	32.8200642	-96.8601310	126.5	CENTRAL		01-Jan-1986	24-Feb-2025	City of Dallas Ambient Air Program	TCEQ
481130070		DALLAS/FORT WORTH	04	Y	New Micro	1601 Chalk Hill Road &#x28;New Micro Inc&#x29; 	DALLAS-FORT WORTH, TX	32.7647220	-96.9294440	0	CENTRAL		01-Jan-1992	01-Nov-1996	TCEQ	TCEQ
481130071		DALLAS/FORT WORTH	04	Y	GNB Battery	1880 Valley View &#x28;downwind GNB Battery&#x29; 	DALLAS-FORT WORTH, TX	32.9216670	-96.9161110	0	CENTRAL		17-Jun-1991	30-Dec-1996	TCEQ	TCEQ
481130072		DALLAS/FORT WORTH	04	Y	North of Texas &amp; Houston Streets Intersection	1212 Beltline Rd &#x28;Main Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.5888890	-96.9633330	0	CENTRAL		17-Jul-1991	30-Jun-1999	TCEQ	TCEQ
481130073		DALLAS/FORT WORTH	04	Y	Palmer Paper Co.	3180 Irving Blvd &#x28;Palmer Paper Co&#x29; 	DALLAS-FORT WORTH, TX	32.8097220	-96.8697220	0	CENTRAL		03-Oct-1991	31-Dec-1993	TCEQ	TCEQ
481130075	0063, 0679	DALLAS/FORT WORTH	04	Y	Dallas North &#x23;2	12532 1&#x2f;2 Nuestra Drive 	DALLAS-FORT WORTH, TX	32.9192080	-96.8084987	190.2	CENTRAL	11	02-Nov-1998		City of Dallas Ambient Air Program	TCEQ
481130086		DALLAS/FORT WORTH	04	Y	Coit Road	17360 Coit Road 	DALLAS-FORT WORTH, TX	32.9861000	-96.7619440	143.0	CENTRAL		01-Jan-1986	31-Dec-1986	TCEQ	TCEQ
481130087	0402	DALLAS/FORT WORTH	04	Y	Dallas Redbird Airport Executive	3277 W Redbird Lane 	DALLAS-FORT WORTH, TX	32.6764481	-96.8720499	206.0	CENTRAL	11	01-Jan-1995		City of Dallas Ambient Air Program	TCEQ
481131001		DALLAS/FORT WORTH	04	Y	Austin Street	625 Austin St &#x28;between 6th &amp; 7th Streets&#x29; 	DALLAS-FORT WORTH, TX	32.9155560	-96.6380560	168.0	CENTRAL		01-Jan-1975	30-Jun-1980	TCEQ	TCEQ
481131002		DALLAS/FORT WORTH	04	Y	School Administration Building	School Administration Building 	DALLAS-FORT WORTH, TX	32.9266670	-96.6388890	168.0	CENTRAL		01-Jan-1976	31-Dec-1984	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481131003		DALLAS/FORT WORTH	04	Y	Globe Union Battery SW	SW Property Line of Globe Union Battery 	DALLAS-FORT WORTH, TX	0	0	168.0	CENTRAL		01-Jan-1982	31-Dec-1983	TCEQ	City of Dallas Ambient Air Program
481131004		DALLAS/FORT WORTH	04	Y	Globe Union Battery NW	NW Property Line of Globe Union Battery 	DALLAS-FORT WORTH, TX	32.9838890	-96.6655560	168.0	CENTRAL		01-Jan-1982	01-Apr-1983	TCEQ	City of Dallas Ambient Air Program
481131005		DALLAS/FORT WORTH	04	Y	Globe Union Battery NE	NE Property Line of Globe Union Battery 	DALLAS-FORT WORTH, TX	0	0	168.0	CENTRAL		01-Jan-1982	31-Dec-1983	TCEQ	City of Dallas Ambient Air Program
481131006	0197	DALLAS/FORT WORTH	04	Y	Garland	409 Forrest Gate 	DALLAS-FORT WORTH, TX	32.9105560	-96.6691670	171.0	CENTRAL		17-Mar-1994	24-Mar-2003	TCEQ	TCEQ
481131047		DALLAS/FORT WORTH	04	Y	Long Creek	Long Creek &amp; Larkin Rd 	DALLAS-FORT WORTH, TX	32.7736110	-96.5527780	158.0	CENTRAL		01-Jan-1979	30-Sep-1992	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481131067	1067	DALLAS/FORT WORTH	04	Y	Dallas LBJ Freeway	8652 LBJ Freeway 	DALLAS-FORT WORTH, TX	32.9211546	-96.7535163	175.3	CENTRAL	9	01-Apr-2014		TCEQ	TCEQ
481131096	1096	DALLAS/FORT WORTH	04	Y	Dallas Bexar Street	5800 Bexar Street 	DALLAS-FORT WORTH, TX	32.7428944	-96.7531129	123.1	CENTRAL	9	07-Sep-2021		City of Dallas Ambient Air Program	TCEQ
481131500	1500	DALLAS/FORT WORTH	04	N	Lancaster Cedardale	1930 Cedardale Road 		32.6300110	-96.8005990	192.0	CENTRAL	90	01-Sep-2013		AECOM (formerly URS Corp)	North Texas Commission
481131505	1505	DALLAS/FORT WORTH	04	N	Dallas Elm Fork	2171 Manana Drive 	DALLAS-FORT WORTH, TX	32.8791070	-96.9135520	135.0	CENTRAL	56	18-Nov-2013		AECOM (formerly URS Corp)	North Texas Commission
481132001		DALLAS/FORT WORTH	04	Y	Graham Street	NE 28th St &amp; Graham St 	DALLAS-FORT WORTH, TX	32.7580560	-96.9666670	150.0	CENTRAL		01-Jan-1973	31-Dec-1981	TCEQ	TCEQ
481132002		DALLAS/FORT WORTH	04	Y	West Main Street Fire Station	321 W Main St &#x28;Fire Station&#x29; 	DALLAS-FORT WORTH, TX	32.7416670	-97.0083330	167.0	CENTRAL		01-Jan-1972	30-Jul-1983	TCEQ	TCEQ
481132003		DALLAS/FORT WORTH	04	Y	West Main	318 W Main at NW 3rd St 	DALLAS-FORT WORTH, TX	32.7422220	-96.9500000	165.0	CENTRAL		01-Jan-1973	31-Dec-1975	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481132004		DALLAS/FORT WORTH	04	Y	Marshall	Marshall at Ave B 	DALLAS-FORT WORTH, TX	32.7205560	-96.9833330	163.0	CENTRAL		01-Jan-1973	31-Dec-1981	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481132005		DALLAS/FORT WORTH	04	Y	NW 13TH	NW 13th at Fort Worth St 	DALLAS-FORT WORTH, TX	32.7433330	-97.0200000	169.0	CENTRAL		01-Jan-1973	31-Dec-1981	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481133001		DALLAS/FORT WORTH	04	Y	Haley Elementary School	3900 Northgate Dr &#x28;Haley Elem School&#x29; 	DALLAS-FORT WORTH, TX	32.8561110	-96.9683330	143.0	CENTRAL		01-Jan-1975	24-Jul-1983	TCEQ	TCEQ
481133002		DALLAS/FORT WORTH	04	Y	Austin Junior High School	825 E Union &#x28;Austin Jr High&#x29; 	DALLAS-FORT WORTH, TX	32.8233330	-96.9336110	143.0	CENTRAL		01-Jan-1979	27-Dec-1984	TCEQ	TCEQ
481133003	0074	DALLAS/FORT WORTH	04	Y	Sunnyvale Long Creek	405 Long Creek Rd 	DALLAS-FORT WORTH, TX	32.7693798	-96.5462988	134.0	CENTRAL		14-Nov-2000	01-Apr-2006	TCEQ	TCEQ
481133004		DALLAS/FORT WORTH	04	Y	KEIST	3039 S Lancaster Rd 	DALLAS-FORT WORTH, TX	32.7106000	-96.8033000	152.0	CENTRAL		03-Jul-2002	09-Sep-2005	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481210001		DALLAS/FORT WORTH	04	Y	New City Hall	215 E McKinney Ave &#x28;New City Hall Bldg&#x29; 	NOT IN AN URBAN AREA	33.2166670	-97.1333330	0	CENTRAL		01-Jan-1972	05-Aug-1983	TCEQ	TCEQ
481210002		DALLAS/FORT WORTH	04	Y	Denton Municipal Airport	Denton Municipal Airport 	NOT IN AN URBAN AREA	33.1861110	-97.1938890	0	CENTRAL		01-May-1992	31-Dec-1992	TCEQ	TCEQ
481210033	0033	DALLAS/FORT WORTH	04	Y	Denton Municipal Airport on Airport Road	5000 Airport Rd &#x28;Denton Airport&#x29; 	DALLAS-FORT WORTH, TX	33.2061110	-97.1952780	0	CENTRAL		16-Jun-1993	25-Nov-1997	TCEQ	TCEQ
481210034	0056, 0157, 0163	DALLAS/FORT WORTH	04	Y	Denton Airport South	Denton Airport South 	DALLAS-FORT WORTH, TX	33.2190685	-97.1962848	198.3	CENTRAL	107	16-Feb-1998		TCEQ	TCEQ
